OrderID,ProductID,ProductName,SupplierID,SupplierName,ManufacturerID,ManufacturerName,DistributorID,DistributorName,RetailerID,RetailerName,CustomerID,CustomerName,OrderDate,ShipDate,DeliveryDate,OrderQuantity,ShipQuantity,DeliveryQuantity,OrderStatus,ShipmentStatus,TotalCost,PaymentStatus
60259c98-e015-47d8-8c31-2edd1250065e,a54c8b5b-88a0-49c0-9573-6126233fd28e,SwiftClean Robot Vacuum,13ad6898-050e-4442-84cd-9ba7a23b0f1d,"Grant, Baker and Saunders",c1299be3-81ce-4088-a0d0-7e4464930498,Maldonado-Valdez,9fb1481b-40b7-4455-a6ff-65c04759cc77,Lee Ltd,f8565ffd-46eb-471e-98ae-f61a8cdecd09,Roman-Brown,fcfaf537-07d7-4837-9ac0-984ceaeef608,Elizabeth Martinez,18-04-2024,18-04-2024,18-04-2024,58,45,25,Delivered,In Transit,940,Pending
37edf04b-d6ab-414e-a385-9314f2b4e7aa,f6fd1861-1efd-4c78-917e-11390ab51bb0,SwiftClean Robot Vacuum,c8de6ad8-c177-46bb-8de4-eefe46b6e523,Bell-Neal,0cf7ed8b-2a85-4190-9dde-1e76c8ca1ac0,West-Mayer,b276f4b1-0d40-4c94-b3e2-b82532d4221d,Flowers-Johnson,553225ad-c8e2-4be8-be8f-4ee739dae860,Reed Inc,5c039dca-bfd8-473f-8455-1b2d3876317d,Felicia Thompson,31-05-2024,31-05-2024,31-05-2024,95,69,69,Ordered,Delivered,654.9,Paid
536cdd77-52a3-4426-bec4-4695c72bfbd6,7b23ecd0-89ef-4788-b4b0-a71cbba9aa2b,SwiftClean Robot Vacuum,76a82cbd-8408-483c-935a-0d040c2a7504,Olson-Sims,bd8e3401-3b70-425f-913f-2ef7b3350675,"Williams, Everett and Schmidt",88977d32-028f-4df5-9da7-8ff94c87ba56,Scott-Green,8bdf5302-aae2-4c81-9a3f-efd3097c7fbb,Burgess Ltd,e15a0a85-f40f-43ed-ba3a-1ce6b16ad08c,Allison Hubbard,27-05-2024,27-05-2024,27-05-2024,21,8,8,Shipped,In Transit,534.95,Overdue
72487d0f-1c35-4db5-b16c-87863f3ab4f0,acebba46-bcca-4dc6-b6f6-f7431114ae7f,SwiftClean Robot Vacuum,2b9a6a39-6e30-45ef-b049-80f554442c4e,Mcdonald-Burke,15d3e98d-edb2-410f-81bb-da34bbc14506,Peterson Group,6a65f688-b0bd-47f6-ab52-c25e7d06aed7,"Yang, Love and Griffin",52a61310-5b4e-477f-8b1f-831cb17f3b3e,"Nichols, Park and Martin",e47b5941-a1d4-453f-a325-ebb75a767634,Mary Andrade,07-12-2023,30-12-2023,30-12-2023,13,13,13,Delivered,Delivered,682.08,Overdue
490c6a4c-6b82-4f18-8ea8-6a64612ce1dc,db8260e7-fe5b-4f3c-a6ac-47bb38171b28,SwiftClean Robot Vacuum,45325c0f-2bcd-49e2-b68b-170885b240af,"Mitchell, Randolph and Mccall",3063f866-68ae-48f7-aedd-00173f8a7f71,Weaver and Sons,671b0c37-6d8b-4c1e-8905-054d3c2f3bfb,Nguyen-Burton,e15f503d-ff6a-4d9a-996b-5291142ddbe2,Elliott-Jimenez,d30877a2-fda4-4b77-9ebe-7f751b9df876,Eric Bennett,06-01-2024,06-01-2024,06-01-2024,79,21,21,Delivered,Delivered,277.82,Paid
3309c360-8a6d-429a-97eb-85a55d6104c2,ab706cea-480e-49e1-be7f-0221eae68f63,SwiftClean Robot Vacuum,6d0a782d-123a-431d-be8f-aa172a9ef295,Hernandez Inc,c7b63e58-e8a8-4a00-ae96-3261075dca56,Simon Group,90dbd8b9-dc89-4499-82a4-ef7ec6a6e816,Chen-Burns,f3bea89a-1a16-4ade-b494-e45231830be2,Acosta-Wilson,a5238b79-4117-4d59-bd56-28d2e9098fd3,Hunter Maynard,19-04-2024,19-04-2024,19-04-2024,40,8,8,Delivered,Delivered,468.92,Pending
f3f86249-9846-4e5d-a115-c652949ea5fd,d14f25e9-2931-457e-b4a1-e2958684493d,SwiftClean Robot Vacuum,b887305d-c3d7-4ccf-b46a-05e89ef94424,Eaton LLC,9a4a534a-a4b1-4bc6-91bd-131bed069072,Morgan-Sellers,2cf10f0c-5004-485d-880b-4f6c59b9d1b0,Johnson Group,1b7dcaa8-13a1-4975-ba90-dc050a89c9a6,Sanchez Inc,cf692e75-bcf4-4a82-b876-a64e0163acbd,Robert Williams,01-03-2024,01-03-2024,07-04-2024,7,7,7,Shipped,Delivered,631.85,Pending
efc70226-ed93-45cf-b766-6ac8c2739e37,74dcf584-32f0-4db4-a5c8-0e5c14813acd,SwiftClean Robot Vacuum,3f1093bc-bbeb-4f4b-a2b0-bea2731383fe,Mathews Ltd,0a5ca71b-00d0-47ac-85ce-55bc909e7203,Fletcher-Robbins,d2aa5dbb-240f-47e5-a408-e9f8ff3651f9,White-Patton,80677b99-0c95-4e32-bf39-090a1fa8fd48,Owens Group,62e2cd96-1f81-4c49-b9a8-317f02eaad3e,David Robinson,26-11-2023,26-11-2023,26-11-2023,39,39,39,Delivered,Delivered,548.52,Pending
9d987fc8-936f-4c02-bd27-600fc2d1e20c,ee8aaa19-3f5a-41b1-bbd1-cea57a457a91,SwiftClean Robot Vacuum,58b38d85-f071-400a-99c3-259f6322a694,Carpenter-Perez,815df679-5c4f-469f-854e-61e8300697d7,Valdez and Sons,e60f757a-4e4f-44d2-9194-9c068e0bb942,Scott-Lee,e6b2fa93-86d7-4ccc-96fb-7c03a2b19440,"Austin, Curtis and Burke",9b3d50e6-4c97-4aaa-89db-ac92be178540,Kevin Jimenez,13-02-2024,13-02-2024,13-02-2024,21,16,16,Shipped,Delivered,355.8,Overdue
f09fd6d7-49aa-41b0-b1a6-ba9d61f81e57,873ec6e5-5271-4c5c-9f43-e64e0cf031be,SwiftClean Robot Vacuum,c1345bd8-5ebc-4824-9e42-9d3a21dcb06e,Cox-Reilly,c8af3816-b9fa-47c8-8d3f-b10a655968c4,"Gonzales, Collier and Parks",ca25c12d-2e8b-4d5e-8229-5b710ab955cd,George-Scott,2a94ad69-1b03-4d99-b0f1-d1ed66eb6fe6,Williams-Rivas,44ff18aa-2f43-4ba5-affd-7753c19b124f,Gregory Bradley,12-08-2023,12-08-2023,24-03-2024,24,24,20,Delivered,In Transit,519.01,Overdue
3ee27442-d0af-4157-9ab0-7e508bdfd8a0,e21b4146-eb88-4de2-9c0d-b228d50702d3,SwiftClean Robot Vacuum,fbe7b89a-be8d-4d58-b8c6-f046f3ef271c,Edwards-Adams,6f9b807f-cfb0-488d-a183-4b0988babec3,Cooper and Sons,73aba34f-bd85-4174-864b-e551b9f9da0f,Fisher PLC,03face90-c526-4528-b8c4-4eb7d8e434c4,"Steele, Wagner and Jones",b9ea4ba6-c2ae-41fc-8238-69892ed29143,Brenda Warren,07-04-2024,07-04-2024,07-04-2024,11,11,11,Ordered,In Transit,357.32,Paid
080c043a-3bd6-499e-9cf1-fbe2adca91c3,a0c59454-b0dc-4c44-ad03-1d32e34e95ea,SwiftClean Robot Vacuum,8164ed88-390e-4ca5-86dc-adf39efe4a0e,"Bray, Booker and Larson",4983ac46-fd7a-4b15-b965-3f8cf343b061,Jackson-Flores,213b786d-ab1b-41b5-9d2d-1b6e4141bc78,Neal Ltd,ecb49942-fb5c-4a5f-ba11-4ad0cbfd2989,Kennedy-Collins,7a3d3baf-3e48-49fb-8feb-4bd90b8164e1,Haley Jennings,16-08-2023,16-12-2023,06-03-2024,42,42,10,Ordered,Delivered,278.99,Pending
655e531b-6397-4608-a38d-3d36c4c992f1,3294134f-41af-493e-9df2-55550f9a8e1c,SwiftClean Robot Vacuum,3c167857-2dfa-40f3-b371-820477e14482,Villarreal-Thompson,2e785b4c-6f3b-43b0-9b46-9fb3f6b90249,Scott Inc,f3a0cdd2-b466-43b0-964f-c20c05c213ff,Harrison-Travis,429c8416-857c-49da-bd67-c8de973d0cf8,"Strong, Wilson and Flores",3dd780b3-16b0-4773-9d3f-4c1abc96f9ea,Samantha Thomas,28-02-2024,18-04-2024,18-04-2024,28,3,3,Delivered,Delivered,659.66,Pending
4271e6c1-83e6-4ab6-9b2d-9abf0279dc7d,f05ba242-877f-49dc-8b1a-edea7e3de513,SwiftClean Robot Vacuum,5f4c8626-bec6-4e42-b18f-797f64d669cb,Bowman PLC,faa62b6e-42fe-4baf-8a0a-5dee238fc9b8,Johnson-Clarke,bf8e2d59-5a71-4051-950c-6f4e3d395e5f,Pacheco-Jones,1d057cc3-36e5-41fd-b132-cd01f837caf6,"Smith, Miller and Campbell",a05ecb7c-ed40-49e3-b165-766755d74880,David Matthews,28-03-2024,09-06-2024,09-06-2024,50,50,40,Ordered,In Transit,775.34,Overdue
0b98b81b-4f34-4555-941b-1d4f6dead9ce,26419ab7-97bd-4e4f-84ba-c9e3ac460e6f,SwiftClean Robot Vacuum,fe9545d2-75ca-4217-ba3f-d788cd8c7834,"Chang, Richardson and Wilson",341f60b7-442c-4dff-b98a-bec74413e3dc,"Miller, Wilson and Allen",3d4d084f-71eb-47b5-afc7-418edac501e4,"Hardin, Sanders and Hicks",015d5426-52c8-4248-80c1-bddcd31482e2,Davis-Williams,2b7d5cae-952c-4486-bd09-47b20da2cdde,David Bell,25-09-2023,25-09-2023,26-05-2024,76,9,9,Shipped,In Transit,716.85,Paid
b949480c-d618-41f9-a63f-adc4ca144262,451029fe-f8e9-4805-bdd7-7227303895d5,SwiftClean Robot Vacuum,cdf34dad-663a-45b2-b3e4-cbc0cd79e831,Larsen-Owens,95008974-e480-46bd-bfe5-7539592b649c,Li-Lee,2a39c44c-3523-48e8-9910-f943932e60c0,Wright-James,c9756db0-5908-4854-bffc-8a4bbe1877e6,Brooks-Klein,6b687a0b-c9c2-4d94-93fd-e2c4599f536e,Lucas Wilkerson,21-10-2023,29-05-2024,29-05-2024,22,22,22,Shipped,Delivered,713.96,Pending
00a8da65-9883-4939-b052-b3324e43dfbd,f5b241b8-4a77-4775-b11b-01ed2f0972d5,SwiftClean Robot Vacuum,763227bb-3674-4ec5-a709-86af7b4b52b1,Adams PLC,0fb8e122-0e07-4dd7-ba5e-bef706f750ea,Decker LLC,f65d4d64-cb8a-46c9-a353-147cb28dec00,Collins LLC,5107e23b-f31a-4f92-9516-72c05531c4f7,Hester PLC,352485ad-cd19-4efe-a979-d3dc728c7219,Sara Warren,08-06-2024,08-06-2024,08-06-2024,7,7,7,Delivered,Delivered,688.32,Pending
95bc0cbc-5bb5-4740-a1ce-03d51f93c110,7867474e-f67d-4c1a-9f80-d85838d1acc5,SwiftClean Robot Vacuum,3221fa63-f449-4063-9fd5-369e71a05ff4,Weber LLC,efafa0f6-0834-4337-834d-9a8f7ee8e1f0,"Baird, Lopez and Jensen",6c09d63e-bbc5-4942-a5a8-e85e1f7c5237,Cooke Inc,99e4936e-a668-416e-9694-a1fa1909d316,Benjamin-Reyes,10c9fad2-c5fc-42d8-981d-f3c7d85f0078,Francisco Baldwin,05-08-2023,28-02-2024,28-02-2024,38,3,3,Shipped,In Transit,793.65,Overdue
5f270588-c701-44a5-8e82-f6b79ed42ecc,c8b5c90a-d49e-410a-8608-2eb746ad0ab8,SwiftClean Robot Vacuum,9460d8b3-712f-497c-9a46-d0a7a25de85b,"Cooper, Estrada and Garcia",43aefc5a-9933-4d82-bc09-2cfdfad41c29,Bailey-Cameron,7302715a-17fe-4d05-8e9c-29097c514c13,Costa and Sons,3b0fac58-cfc7-474e-a073-939958c69c8a,"Johnson, Ramirez and Ryan",1ce9094d-001f-413f-9298-109c1a1c0e20,Nancy Jenkins,27-01-2024,27-01-2024,27-01-2024,84,22,22,Shipped,In Transit,742.68,Pending
fb478344-1951-4a40-824c-ce4daabfbdf3,2aaf1a59-6696-445e-b8cd-a613a4ef9113,SwiftClean Robot Vacuum,2ceea76b-e196-4823-b024-743ac186dbeb,Woods LLC,0b6ae3a8-f9ce-49c3-b664-8f43939a4604,Thompson-Griffin,699eb0e2-12ad-431f-a77e-491339c51046,Ramsey-Ford,b1f56fc2-22a9-4768-90c4-1d402584df09,Wong-Baird,b2ba4194-d06b-4343-9bb7-12edb414f2a1,James Franklin,15-06-2023,16-02-2024,16-02-2024,99,93,30,Ordered,Delivered,583.15,Pending
e5589b5b-b033-4d9e-bb64-7e57d55c05ef,52506836-91d7-408c-9b27-b303867a2c62,SwiftClean Robot Vacuum,a2a52f2e-85b7-4fbb-b7e1-0c1abd9d90ad,Young-Mitchell,03313cef-ca8b-4e0d-8747-6ac4aa81358d,Brown LLC,cd0bf4b3-df38-4302-8387-ac73a10f4195,Lane-Martin,c1626433-25eb-42fd-be28-facdd8006810,Martinez PLC,1f396c06-7182-4b7a-b391-e550cf13a9b7,George Meadows,10-03-2024,10-03-2024,10-03-2024,70,50,19,Shipped,Delivered,395.21,Pending
83f356b6-cb68-461d-910f-bd5d62dd9163,b93bc7f2-0785-41bf-b581-1f932a0667fb,SwiftClean Robot Vacuum,74837dbc-2fea-402c-b747-23d5fab82454,"Graham, Manning and Espinoza",0b04c47c-203c-41ec-b62f-b1b4f3a429df,Garcia LLC,4ae1735a-d887-4b11-9609-d77360f44386,Smith Ltd,d8a87fe3-18d4-43a4-9b18-23a5562be858,"Rodriguez, Leonard and Williams",7430cf12-5b4e-4c94-ac49-048520f24710,Maria Ross,04-12-2023,04-12-2023,19-04-2024,30,30,30,Delivered,Delivered,100.66,Paid
6b9bf071-3c7b-456a-be72-5b53ea6527cf,c97d5066-3669-4fdc-979c-6cc95f613c72,SwiftClean Robot Vacuum,53f37889-580f-40e9-83fb-2b9c8c8ac0e0,Oneal Group,bdd5b960-c009-45c8-9dc6-d8c7b093516a,Robinson LLC,b7e3b963-5a53-4ff8-b122-a0ea4a2bb7b8,"Saunders, Heath and Barnett",d768d962-4a05-4f18-bcd6-acca1644352a,"Martinez, Waller and Callahan",ee8e13c1-2112-42f2-9160-8a50243d7541,Carlos Lawrence,03-11-2023,04-03-2024,04-03-2024,85,45,32,Delivered,Delivered,873.62,Paid
94ac535e-ffb1-4bb8-bcae-e03b21487d09,57b892c6-12bb-4303-b6d6-45c7b6f5af4b,SwiftClean Robot Vacuum,5e67a465-abd6-42ff-ac74-432d119d71b3,Gardner-Thomas,67cf5351-12b4-49ed-b8e9-01469228c536,Duarte Inc,bdf87677-8446-4387-b955-3f3c01c2accb,Barber-Johnson,6a6506eb-18ac-4668-b604-0ba6d12e302d,"Cummings, Lopez and Montgomery",7e486964-6be8-4bba-85bd-e46638f76244,Teresa Vazquez PhD,19-06-2023,24-08-2023,26-05-2024,32,32,32,Delivered,In Transit,278.95,Paid
ce233908-b08f-4671-8305-1acf33801604,d31ceb53-08af-4032-a810-3434702700f2,SwiftClean Robot Vacuum,687818fa-2020-4504-a25c-5b714082049a,Lang-Hess,5f8da5c6-5d42-4696-a041-064aad569440,"Turner, Mitchell and Freeman",15bc35fa-03c5-4fea-b7f4-fc79865ff19d,"Thomas, Conway and Tyler",9b3bc0c5-1bae-4031-9441-5a9975396be1,Moore-Hudson,14e0a7d6-8fe2-4ad1-b54b-790dc625c85a,Andrea Fuller,25-10-2023,01-05-2024,01-05-2024,12,12,12,Shipped,In Transit,805.69,Overdue
4902bcba-c281-4c45-93be-f85be100ebb1,a465acb3-df29-4ce2-87d6-46c9bd1d86ee,SwiftClean Robot Vacuum,37d59644-1325-454b-a6f2-68aa735ae760,Novak-Carter,408c00a2-1ca4-4ba0-825a-5e0cd307a94f,Jones and Sons,0e51c857-4ce9-4950-8575-0506e4d91a25,Mitchell-Perkins,f6c6fb9f-9696-4fb5-aa36-639359d2521c,Howe Ltd,8c55b19d-fab7-47bf-a256-751e505e7a79,Natalie Rivera,16-02-2024,16-02-2024,16-02-2024,91,90,54,Ordered,In Transit,899.38,Pending
36b45bbe-e0a3-4d9c-87df-8814be1d8693,7180bf01-34e5-4369-97c1-f754b4400be1,SwiftClean Robot Vacuum,6bcfbb28-a706-4902-97ba-16b57765355b,Lopez Inc,e85ab602-717f-4e67-a5c7-b790577ecb51,Terrell and Sons,cf7303e9-d6f3-4665-bf93-14c891849b53,Miller PLC,61b43b2e-02c6-423f-8f3d-af56ec58e093,"Dillon, Jones and Gonzalez",a9249cd1-bd42-4c4f-9947-dd17228a166e,Daniel Pena,10-01-2024,16-01-2024,16-01-2024,48,25,25,Delivered,Delivered,88.04,Paid
d883f3b5-07dc-4b6a-847f-98c68a62cf1c,4b3a7b6e-0b0e-4498-a26a-ae23651c29a2,SwiftClean Robot Vacuum,464415ee-1c4d-4748-90bf-3cd52ddf64b4,Ford LLC,bd4e4c2c-38d1-4003-80a7-b82ad2b67b44,Lewis-Newton,ed7805a5-f86c-46c2-ab8a-4e36edaf3c1c,"Powell, Nguyen and Moore",56501935-f2a2-49e1-85b6-904c46bcb5bb,"Jackson, Tucker and Cain",737a78b9-5bc9-461f-9343-0a7144914676,Kendra King,23-04-2024,23-04-2024,23-04-2024,61,26,1,Ordered,In Transit,967.03,Pending
7095eaa7-f25f-43e0-8bea-c98a0d36bcd6,377ba656-93a1-47cf-8463-e63c6322df30,SwiftClean Robot Vacuum,47a62080-4045-45cd-933f-f502b6224884,"Thompson, Alexander and Murphy",fb7f7aba-281e-4ada-9b97-b83c3da3bbdb,Smith-Hall,f11a52b9-21c7-4e33-8418-5d95508b04be,Anderson Inc,2943a617-3c12-4546-976d-b196201d18fa,Rodriguez-Sims,7cf62c87-6278-4f8d-beb0-caadda9cf68f,Kenneth Jackson,18-02-2024,18-02-2024,16-03-2024,96,90,90,Shipped,In Transit,485.8,Overdue
40a181ad-6d53-4dcb-9ee7-99ebe229fae9,fd7a3ee7-c734-48f3-b426-ad9af9eef976,SwiftClean Robot Vacuum,610396e9-b558-4f82-a3ae-cc5d3583a7d0,Smith PLC,d3d6b0c7-4cee-42d9-af07-915ee395264c,"Baker, Clarke and Bryant",6720e4ec-4019-4794-962f-3cfd4dc1f4cf,"Kennedy, Curtis and Webb",9a92adaf-f092-42ce-bf49-403e7b1eaa4b,Martinez Inc,c7ffd745-b74c-4f2f-8207-082feceaf305,Rachel Malone,11-01-2024,11-01-2024,29-02-2024,65,29,23,Ordered,In Transit,280.29,Paid
3c517cc8-0b7a-4b9a-9159-a3636b3a40b1,a0e3004b-124e-4973-9053-ca3972e1904f,SwiftClean Robot Vacuum,0c938582-fc8c-41f6-9b86-a4907c3c6958,"Sanchez, Schultz and Fry",62bb8de1-bec5-4da1-b115-620a15d2ee27,Torres-Watkins,6e6a8715-725b-4890-b500-9a111aeb265d,Mack-Patel,f8581918-2a54-41a0-82da-2f989f246417,"Thompson, Diaz and Parker",4b6c3c10-88cd-40b4-b935-d8cc48b7a0d1,Cynthia Jones,17-10-2023,08-02-2024,08-02-2024,82,26,26,Ordered,Delivered,655.88,Paid
920a65e4-d042-49e6-9590-761c00354990,fdf9924c-c958-4bf1-9c1c-d4c69daa0368,SwiftClean Robot Vacuum,2cd7da0c-8802-4ad9-b182-49a723b5d0ee,Bean PLC,9e48df2f-4427-453d-8eb1-23a03c6cb401,Jackson-Knapp,aa0a153c-17ec-40c8-918f-77249e214ba5,Gonzalez-Gregory,5daeb8df-a735-4aaa-be06-8f8bdbff0934,Robinson-Forbes,70293611-1863-4430-901f-280183163968,Kendra Hart,29-08-2023,29-08-2023,29-08-2023,72,49,49,Delivered,In Transit,891.73,Pending
da1f72d5-14ec-4904-aba9-e2aa6210b662,eecfcad2-8cfe-431d-94ac-9f4ff9fc5ea4,SwiftClean Robot Vacuum,4b3a80ac-d794-4931-a1e5-643ebe7c82a2,Sosa and Sons,72b140bd-cf1b-4565-bc62-a9f497b1ca0e,"Larsen, Wong and Lopez",678f995e-619d-431c-be1b-637fc18615f8,Hart-Scott,ff0843c1-b586-4828-84c5-3d799d1074ba,"Gomez, Snyder and Short",9625bb41-a04b-4740-a374-2ebeb5097d93,Kristen Cole,25-04-2024,25-04-2024,25-04-2024,68,58,58,Shipped,In Transit,221.01,Overdue
5258cbe1-7dda-450d-bca9-e79dbd8abc68,8bdd3892-9376-481c-91fb-00793f657854,SwiftClean Robot Vacuum,d4fd4201-a51f-4bca-84c7-d579795b942f,Hunter and Sons,1e539a98-154e-416c-8054-f481f99203c7,"Williams, Pearson and Rice",6c2546e8-662d-4c1d-9122-baa55566631c,"Kelly, Maxwell and Garcia",c431e331-621e-49bf-b250-c2a1ab39e953,"Jones, Lopez and Garcia",05d17871-dcd0-4a6f-953a-14aa73ef00e3,Lauren Harris,03-08-2023,20-04-2024,20-04-2024,84,24,24,Ordered,In Transit,942.09,Overdue
12ce2bb9-5097-473a-8e99-42d526b4e51f,7138423b-50e4-4cfa-8903-2b3d8415dfd6,SwiftClean Robot Vacuum,995f477d-6bd3-45ba-877f-a143e3bdffdc,Cantu and Sons,92f73abb-ae0f-491b-a005-5897c9336938,Villarreal Group,b4de8a7b-78a1-4649-84c3-46f350fa988a,Miles-Nicholson,6ebd7a99-5729-490e-81ce-9394d14c95c7,Rivera Group,36af76fb-0465-4484-8f65-2911842e71c8,Miranda Williams,30-09-2023,30-09-2023,11-11-2023,60,31,31,Delivered,Delivered,903.12,Pending
666a3a23-78e9-44ad-954a-e97072ee63b4,9d55d1c5-e7be-4dd8-b309-8b9ac2778e0e,SwiftClean Robot Vacuum,c652f5c0-708e-43e9-9bbd-d11adfc0747f,Torres-Brown,a5008475-8269-47e6-a73e-00c9f58d624b,Becker-Mcgrath,cc5c057b-f4e6-468e-92e2-c7d302a18846,"Baker, Smith and Boyd",556c9b83-3500-408c-8e83-a1818c9387a8,"Estes, Vega and Foster",ce001c9d-843e-44e5-aadd-80efd00131db,Andrew Taylor,28-04-2024,01-06-2024,01-06-2024,80,31,31,Ordered,In Transit,67.36,Paid
0fd740ff-5374-4f71-a3e3-1f5a22db2231,321d2721-8894-4b94-a036-9da46138bacf,SwiftClean Robot Vacuum,9f7a052e-8f0c-4354-bec3-ee5be422327a,"Clark, Smith and Williams",64b71b12-533f-4b33-b075-624a87433324,Arias-Landry,e10384c5-10b1-40d4-a584-8971202becde,Ortega-Ryan,bf91e114-982a-4d80-bc8d-34721212e370,Cervantes PLC,97364430-fbce-4f3a-8887-84bb52c71d2d,William Wilson,20-03-2024,20-03-2024,20-03-2024,26,26,26,Delivered,In Transit,636.9,Pending
079706a0-6301-4ba6-ad52-a4ad49e88efe,70016a2c-0da7-4a26-a5ee-39e32e716363,SwiftClean Robot Vacuum,2eb9466e-982a-4cee-86bc-ff3685103d57,Murphy-Vaughn,9f62cbe9-9dd5-4394-b213-ab461c971f95,Nichols PLC,a056eedf-1c1f-4545-b3b8-d768f7cb427b,"Smith, Rose and Wolf",865ab66b-7776-491f-9417-9427d7443993,Ward-Moore,f77c2d28-a85a-4256-a85d-ed75ce938740,Sean Porter,21-03-2024,21-03-2024,21-03-2024,47,37,37,Ordered,In Transit,982.18,Pending
501f03ef-0a67-40c9-882f-c247761d2c18,b0b6c223-3035-41e3-936d-8a5f117c334e,SwiftClean Robot Vacuum,60712c79-92ae-469a-89a0-40ef67c94dd0,"Wheeler, Rodriguez and Neal",777b1fe2-49ff-43ec-a6a5-84e079966e76,"Schaefer, Gardner and Harris",0bc95f74-130f-4d89-a872-9973045bc3c1,"Huff, Hill and Romero",2c588d23-0890-4a11-93ba-6ae3a710cdda,Rhodes LLC,1a00f936-2547-47ef-bdea-4bac4de7631f,Jessica Flores,22-04-2024,21-05-2024,21-05-2024,65,49,49,Delivered,Delivered,407.51,Overdue
f3a7138a-6b63-4e2a-aa02-bc7293c296cd,3cb5fac4-160c-4948-a85b-409915a51f26,SwiftClean Robot Vacuum,a6b3dc11-b0c9-40af-8373-f283a437e1bc,Miller Ltd,134a422a-abef-4e54-a4ba-7b888a669186,Hughes Inc,2e0f66f4-e0c3-4b33-a8e4-7d71399e10f6,Ryan-Wolfe,e9575513-f7a7-494f-a16a-31ea9cf960c9,Wright Ltd,debe5cb3-20f7-4a6d-9212-36849fc281f9,Melissa Hughes,19-07-2023,12-09-2023,10-05-2024,25,25,25,Shipped,Delivered,921.44,Pending
2b0b3468-e96c-416b-96c0-b77531c5af40,3b040482-2975-434b-93da-d3aced1a8c00,SwiftClean Robot Vacuum,3a62b8a3-8123-4e1b-a421-0b217f92b532,Bender-Miller,74a7d950-5b1b-4354-877f-81031f122cb0,Hodge-Tanner,2220254d-e953-4df1-ad73-dd765d87d0ea,Ingram-Spears,43101b39-0fc3-47e6-9a22-f46a83f5b2ec,Ramirez-Williams,ab8bc468-a5e8-46cb-bd65-62e3663f8913,Sean Davis,18-06-2023,30-12-2023,20-05-2024,23,23,23,Delivered,In Transit,997.32,Paid
9cf95e7a-f36f-46a6-b4e7-7f03b1547d4e,e3e67989-2226-4a5d-a9d3-f1c48f0c4d87,SwiftClean Robot Vacuum,62150f11-ab19-403f-a0af-f1b3e109547a,Hawkins PLC,4501d48b-2c1f-4334-beec-e04fbabb4973,"Moore, Martin and Mays",a8b5401d-8056-48b4-ae10-7a67a058dabf,Schwartz Inc,1aa2c5b0-9621-4735-ad09-5a4e94d28f44,Hernandez-Thomas,71c3fba2-d81f-487f-a3aa-3c2fcbf806e6,Scott Peterson,08-12-2023,28-05-2024,28-05-2024,55,55,42,Delivered,In Transit,511.72,Overdue
5facf57f-d729-43f6-9def-92571755da08,1e8a8a32-0360-4313-a482-45fac70257de,SwiftClean Robot Vacuum,378abbbe-81e8-4003-bf71-cab941adae1f,"Sullivan, Perkins and Vang",42f2ab17-9b6a-4221-8ea6-35605cd632a9,Mitchell Group,28986856-682e-44f2-a6d0-cb7003ad89cc,"Perez, Phillips and Gregory",aec01521-ba67-4233-be84-3aae173946bf,Richards-Brooks,ae81170c-b8b2-4765-864c-1802ab2baefd,John Stewart,13-08-2023,13-08-2023,14-10-2023,70,70,16,Ordered,Delivered,855.81,Paid
62637138-e10e-458b-b515-29aecd5a7336,5251d636-f1ad-4ac3-ac9b-b4e21f975bf1,SwiftClean Robot Vacuum,21400bfe-a1c0-4368-8dee-591d1da293ed,Harris-Brown,9227cf7b-9dba-438a-ab7a-be4822e20126,Ross-Rogers,30beaf78-70ac-4c95-a015-60a48b73d4b8,Robinson and Sons,99b1c71d-c78c-4181-b22b-dbd99ab8699c,"Wagner, Harris and Collins",e4353214-5bb3-4329-937c-d4ff58a18776,Vicki Barker,07-12-2023,13-12-2023,25-12-2023,50,50,46,Ordered,Delivered,857.78,Overdue
fcc7bde7-832f-4ef2-a06a-abeda35e0470,ec04cbc5-e521-441d-b595-38f9c4f9bf2b,SwiftClean Robot Vacuum,aa858d25-2756-47aa-9347-e567aa691814,Howard-Taylor,8cecbf54-5a5f-4107-b8ba-846bf44c3a1d,"Mullins, Figueroa and Macias",b3ca6d22-6284-4d42-944b-c56baa8d70b6,Neal-Gonzalez,0f98ba3c-9713-4983-9956-7e8e8a1c3a7b,Gutierrez LLC,c4a544bc-2260-4b21-97e0-904a333f2ebf,Stephen Lawrence,09-06-2024,09-06-2024,09-06-2024,97,97,83,Ordered,Delivered,148.06,Paid
eb49a7a0-7300-4352-ae4a-d45f1c93a1f9,ac4fec11-6a30-443c-9eec-abb69a1b5d5c,SwiftClean Robot Vacuum,2e4216a3-58f6-47ff-9351-b285d0ae680d,Alexander and Sons,6ce36770-0b56-4964-b89c-bdbdb4f96bb9,Anderson-Erickson,e373de30-cb1c-4822-acb2-42c95a035255,Ortiz LLC,5480b01a-e0bf-487b-9ca0-9726292d57f9,"Klein, Stewart and House",cdc1f7b8-2468-4b85-bda9-f5e4f90b1263,Michael Perkins,10-11-2023,10-11-2023,29-11-2023,76,45,45,Ordered,In Transit,72.22,Overdue
